name,state,region,lat,lon,campuses,id_long,id,locale,ug_enrollment,main_campus,hbcu,women_only,religious_affiliation,admission_rate,class,social_sciences,humanities,physical_sciences,ethnic_gender_studies,comp_sci,avg_faculty_salary,completion_rate,pell_grant,first_gen_completion_4
Prescott College,AZ,Southwest,34.5452,-112.477185,1,2065300,20653,Small City / Suburb,NULL,1,0,0,NA,0.9516,20,0.0633,0.0253,0,0,0,5286,0.3906,0.4773,0.263157895
Colorado State University-Pueblo,CO,Rocky Mountains,38.30859,-104.579033,1,136500,1365,Midsize City / Suburb,NULL,1,0,0,NA,0.952,20,0.1102,0.0444,0.0148,0,0.0296,6887,0.3229,0.3891,0.3151341
Northwest University,WA,Far West,47.657945,-122.192763,1,378300,3783,Large City / Suburb,NULL,1,0,0,1,0.9521,19,0.0089,0.0179,0,0,0,6739,0.5545,0.3326,0.457142857
The Evergreen State College,WA,Far West,47.07382,-122.977492,1,815500,8155,Midsize City / Suburb,NULL,1,0,0,NA,0.9523,20,0,0.8274,0,0,0,8596,0.5491,0.4765,0.578431373
DeVry University-Florida,FL,Southeast,25.987643,-80.339842,17,1072712,10727,Large City / Suburb,NULL,0,0,0,NA,0.9524,18,0,0,0,0,0.1724,7988,0.2208,0.549,0.158619013
Palm Beach Atlantic University,FL,Southeast,26.7044,-80.05247,1,884900,8849,Midsize City / Suburb,NULL,1,0,0,1,0.9529,17,0.0059,0.0371,0.0039,0,0.0078,7612,0.5342,0.2914,0.399558499
Yeshiva of Machzikai Hadas,NY,New England,40.638194,-73.987855,1,4138100,41381,Large City / Suburb,NULL,1,0,0,NA,0.9529,24,0,0,0,0,0,2489,0.4648,0.8333,NA
West Coast University-Orange County,CA,Far West,33.81104,-117.911811,6,3698301,36983,Large City / Suburb,NULL,0,0,0,NA,0.9535,26,0,0,0,0,0,7912,0.3636,0.4187,0.650362319
Bluefield College,VA,Southeast,37.244557,-81.246233,2,370300,3703,Town,NULL,1,0,0,1,0.9536,22,0,0.0355,0,0,0,5171,0.2905,0.5137,0.279151943
Talmudical Seminary of Bobov,NY,New England,40.634485,-73.995378,1,4115500,41155,Large City / Suburb,NULL,1,0,0,1,0.9545,24,0,0,0,0,0,5000,0.5,0.9704,NA
Carrington College-Reno,NV,Far West,39.463165,-119.786947,3,2218001,22180,Midsize City / Suburb,NULL,0,0,0,NA,0.9552,10,0,0,0,0,0,7304,NULL,0.2193,0.76980568
Herzing University-Atlanta,GA,Southeast,33.754218,-84.387251,10,962106,9621,Large City / Suburb,NULL,0,0,0,NA,0.9556,20,0,0,0,0,0.1198,5934,0.1944,0.7605,0.309487724
Shepherds College,WI,Midwest,42.680369,-88.062268,1,4193800,41938,Town,NULL,1,0,0,1,0.9556,-2,0,0,0,0,0.0667,NA,NULL,0.4923,NA
Midwestern Baptist Theological Seminary,MO,Midwest,39.185691,-94.573185,1,248500,2485,Large City / Suburb,NULL,1,0,0,1,0.9561,24,0,0,0,0,0,4248,0.1,0.3705,NA
Missouri Southern State University,MO,Midwest,37.095155,-94.461689,1,248800,2488,Small City / Suburb,NULL,1,0,0,NA,0.9562,22,0.0339,0.0732,0.0063,0,0.0299,5857,0.3274,0.4638,0.286073826
Saint Martin's University,WA,Far West,47.041068,-122.816354,1,379400,3794,Midsize City / Suburb,NULL,1,0,0,1,0.9563,19,0.0251,0,0.0025,0,0.2982,6660,0.6157,0.3754,0.567857143
Carrington College-Boise,ID,Rocky Mountains,43.615295,-116.260675,3,2218000,22180,Midsize City / Suburb,NULL,1,0,0,NA,0.9565,10,0,0,0,0,0,6022,NULL,0.2538,0.76980568
DeVry University-New Jersey,NJ,New England,40.466026,-74.438606,17,1072718,10727,Large City / Suburb,NULL,0,0,0,NA,0.9565,20,0,0,0,0,0.5691,9708,0.4737,0.4868,0.158619013
Life Pacific University,CA,Far West,34.098705,-117.829388,2,2270600,22706,Large City / Suburb,NULL,1,0,0,1,0.9568,22,0,0.2033,0,0,0,6300,0.4118,0.5538,0.4
Central Coast College,CA,Far West,36.669595,-121.655643,1,2602300,26023,Midsize City / Suburb,NULL,1,0,0,NA,0.9568,10,0,0,0,0,0,5302,NULL,0.6859,NA
Yeshiva Karlin Stolin,NY,New England,40.624918,-73.983373,1,2505800,25058,Large City / Suburb,NULL,1,0,0,NA,0.9574,24,0,0,0,0,0,5197,0.6129,0.8543,NA
New Jersey City University,NJ,New England,40.709937,-74.08727,1,261300,2613,Large City / Suburb,NULL,1,0,0,NA,0.9585,18,0.0711,0,0.0108,0.0029,0.0302,10544,0.3941,0.6053,0.395750332
Oregon Institute of Technology,OR,Far West,42.257152,-121.785177,1,321100,3211,Town,NULL,1,0,0,NA,0.9585,22,0,0,0,0,0.029,7485,0.5167,0.2409,0.438095238
Columbia College,SC,Southeast,34.045581,-81.029967,1,343000,3430,Midsize City / Suburb,NULL,1,0,0,1,0.959,20,0.0163,0.0047,0.0047,0,0.0093,6036,0.5294,0.4594,0.483754513
Spalding University,KY,Southeast,38.242407,-85.757725,1,196000,1960,Large City / Suburb,NULL,1,0,0,1,0.9595,17,0.0182,0.0109,0,0,0,7393,0.386,0.408,0.429967427
American Jewish University,CA,Far West,34.128153,-118.471706,1,274100,2741,Large City / Suburb,NULL,1,0,0,1,0.96,21,0.2222,0,0,0,0,7904,0.6,0.4098,NA
Chestnut Hill College,PA,New England,40.08678,-75.228742,1,324500,3245,Large City / Suburb,NULL,1,0,0,1,0.9603,19,0.0173,0.0173,0.0087,0,0.0434,6549,0.6038,0.4692,0.556497175
University of Wyoming,WY,Rocky Mountains,41.311773,-105.57931,1,393200,3932,Town,NULL,1,0,0,NA,0.9603,16,0.0614,0.0019,0.0352,0.0023,0.015,9846,0.567,0.2181,0.430025445
Union College,NE,Midwest,40.774778,-96.651095,1,256300,2563,Large City / Suburb,NULL,1,0,0,1,0.9606,22,0.0054,0.0806,0.0108,0,0.0323,5664,0.5033,0.3892,0.36
School of Automotive Machinists & Technology,TX,Southwest,29.805166,-95.476017,1,3032300,30323,Large City / Suburb,NULL,1,0,0,NA,0.9615,11,0,0,0,0,0,4766,NULL,0.515,NA
Joe Kubert School of Cartoon and Graphic Art,NJ,New England,40.887315,-74.552663,1,2146800,21468,Large City / Suburb,NULL,1,0,0,NA,0.962,-2,0,0,0,0,0,NA,NULL,0.3854,NA
Pontifical Catholic University of Puerto Rico-Mayaguez,PR,US Outlying Areas,18.182375,-67.145695,3,393603,3936,Small City / Suburb,NULL,0,0,0,1,0.962,22,0.0753,0.0484,0,0,0,3712,0.2439,0.8788,0.230379747
Laurel Technical Institute,PA,New England,41.626047,-80.222294,2,2092502,20925,Rural,NULL,0,0,0,NA,0.9625,8,0,0,0,0,0.1014,2685,NULL,0.7347,NA
Bennett College,NC,Southeast,36.067531,-79.77998,1,291100,2911,Large City / Suburb,NULL,1,1,1,1,0.9634,21,0.0278,0,0,0,0.0417,4752,0.3209,0.6836,NA
University of Mount Union,OH,Midwest,40.905256,-81.111029,1,308300,3083,Town,NULL,1,0,0,NA,0.9641,22,0.0446,0,0.017,0.0021,0.017,7292,0.6368,0.3169,0.602094241
Johnson College,PA,New England,41.450409,-75.642476,1,2114200,21142,Small City / Suburb,NULL,1,0,0,NA,0.9643,7,0,0,0,0,0.0769,5709,NULL,0.5543,NA
DeVry University-Arizona,AZ,Southwest,33.565758,-112.104601,17,1072702,10727,Large City / Suburb,NULL,0,0,0,NA,0.9643,19,0,0,0,0,0.2927,6702,0.1429,0.5371,0.158619013
Wichita State University,KS,Midwest,37.718882,-97.292361,1,195000,1950,Large City / Suburb,NULL,1,0,0,NA,0.965,16,0.0155,0.0915,0.0125,0.0022,0.0315,7873,0.4703,0.3354,0.367076167
Presentation College,SD,Midwest,45.483339,-98.49129,1,346700,3467,Town,NULL,1,0,0,1,0.9656,26,0,0,0.0208,0,0,5238,0.2661,0.4113,0.387755102
Purdue University Fort Wayne,IN,Midwest,41.117278,-85.108962,1,182800,1828,Large City / Suburb,NULL,1,0,0,NA,0.9661,18,0.0188,0.0959,0.0238,0.0013,0.0514,7643,0.3867,0.3093,0.29121813
University of Connecticut-Waterbury Campus,CT,New England,41.555617,-73.039242,5,141704,1417,Midsize City / Suburb,NULL,0,0,0,NA,0.9666,-2,0.1181,0.0236,0.0142,0.0059,0.0186,14291,0.6357,0.43,0.696341463
Ottawa University-Online,KS,Midwest,38.602351,-95.264165,5,193700,1937,Town,NULL,0,0,0,1,0.9667,22,0,0,0,0,0,6717,NULL,0.3822,0.308411215
The College of Westchester,NY,New England,41.033687,-73.784404,1,520800,5208,Small City / Suburb,NULL,1,0,0,NA,0.9672,23,0,0,0,0,0.0996,6150,0.5,0.7897,0.392045455
Elim Bible Institute and College,NY,New England,42.909692,-77.615151,1,4251400,42514,Town,NULL,1,0,0,1,0.9672,13,0,0,0,0,0,2955,NULL,0.5155,NA
Brewton-Parker College,GA,Southeast,32.185718,-82.586136,1,155700,1557,Rural,NULL,1,0,0,1,0.9678,21,0,0.2321,0,0,0,4805,0.2222,0.3946,NA
Colorado School of Trades,CO,Rocky Mountains,39.74181,-105.104174,1,1157200,11572,Midsize City / Suburb,NULL,1,0,0,NA,0.9688,11,0,0,0,0,0,3881,NULL,0.3856,NA
Concordia University-Saint Paul,MN,Midwest,44.949759,-93.154861,1,234700,2347,Large City / Suburb,NULL,1,0,0,1,0.9689,18,0.0039,0.027,0.0039,0,0.0231,4772,0.5944,0.3812,0.518181818
California University of Pennsylvania,PA,New England,40.064964,-79.88679,1,331600,3316,Small City / Suburb,NULL,1,0,0,NA,0.9699,18,0.043,0.1617,0.0078,0,0.0217,10066,0.5308,0.4164,0.488114105
Associated Beth Rivkah Schools,NY,New England,40.665998,-73.949993,1,2506000,25060,Large City / Suburb,NULL,1,0,0,NA,0.9701,-2,0,0,0,0,0,2400,0.8667,0.6207,NA
Chester County Intermediate Unit,PA,New England,40.005928,-75.680728,1,752900,7529,Large City / Suburb,NULL,1,0,0,NA,0.9706,-2,0,0,0,0,0,NA,NULL,0.6098,NA
Covenant College,GA,Southeast,34.965161,-85.375066,1,348400,3484,Rural,NULL,1,0,0,1,0.9717,21,0.1528,0,0.0231,0,0.0417,7233,0.7052,0.2534,0.517647059
Brigham Young University-Idaho,ID,Rocky Mountains,43.818408,-111.782431,1,162500,1625,Town,NULL,1,0,0,1,0.9717,22,0.0183,0.2978,0.008,0,0.0338,8587,0.5683,0.2507,0.352723915
Western Kentucky University,KY,Southeast,36.985035,-86.456828,1,200200,2002,Small City / Suburb,NULL,1,0,0,NA,0.9721,17,0.0571,0.0983,0.0215,0.002,0.0178,7424,0.4456,0.3065,0.327677977
EDIC College,PR,US Outlying Areas,18.242588,-66.025311,1,3021900,30219,Small City / Suburb,NULL,1,0,0,NA,0.9724,26,0,0,0.0255,0,0,2270,0.4221,0.894,0.446882217
Concorde Career College-Garden Grove,CA,Far West,33.774741,-117.938395,1,807100,8071,Large City / Suburb,NULL,1,0,0,NA,0.9732,10,0,0,0,0,0,5797,NULL,0.5516,0.80669145
Concorde Career College-Grand Prairie,TX,Southwest,32.675369,-97.05498,1,3542300,35423,Large City / Suburb,NULL,1,0,0,NA,0.9733,10,0,0,0,0,0,5036,NULL,0.6627,0.734962406
Warner Pacific University,OR,Far West,45.506265,-122.592498,1,322500,3225,Large City / Suburb,NULL,1,0,0,1,0.9744,22,0.086,0.0108,0.0108,0,0,6361,0.4588,0.59,0.423728814
Northeastern State University,OK,Southwest,35.919939,-94.967229,1,316100,3161,Town,NULL,1,0,0,NA,0.9754,18,0.0168,0.0581,0.0042,0.0035,0.0301,6612,0.3533,0.4586,0.361219196
Chaminade University of Honolulu,HI,Far West,21.28995,-157.807851,1,160500,1605,Large City / Suburb,NULL,1,0,0,1,0.9769,18,0.0096,0.1253,0,0,0.0048,8316,0.588,0.4547,0.348425197
South Hills School of Business & Technology,PA,New England,40.775033,-77.855466,2,1326300,13263,Small City / Suburb,NULL,1,0,0,NA,0.9771,1,0,0,0,0,0.1979,4132,NULL,0.6445,0.546052632
Alabama State University,AL,Southeast,32.364317,-86.295677,1,100500,1005,Midsize City / Suburb,NULL,1,1,0,NA,0.9774,19,0.0138,0,0.0231,0,0.0585,7754,0.3001,0.7448,0.205882353
Mississippi University for Women,MS,Southeast,33.493305,-88.418601,1,242200,2422,Town,NULL,1,0,0,NA,0.9778,19,0.0062,0.0187,0.0012,0,0,6212,0.4762,0.4913,0.485762144
Rabbinical College of Long Island,NY,New England,40.586427,-73.670238,1,1037800,10378,Large City / Suburb,NULL,1,0,0,NA,0.9778,24,0,0,0,0,0,4771,NULL,0.3944,NA
University of the Virgin Islands,VI,US Outlying Areas,18.344193,-64.972866,2,394600,3946,Town,NULL,1,1,0,NA,0.9778,22,0.0198,0,0.0079,0,0.0278,7100,0.2305,0.5522,0.158436214
University of Southern Mississippi,MS,Southeast,31.32661,-89.331236,1,244100,2441,Small City / Suburb,NULL,1,0,0,NA,0.9788,15,0.0263,0.0504,0.0196,0,0.0225,7711,0.487,0.4769,0.377488237
Culinary Institute of America,NY,New England,41.745806,-73.933231,3,730400,7304,Large City / Suburb,NULL,1,0,0,NA,0.9797,32,0,0,0,0,0,9190,0.6937,0.2654,0.599150142
Wayland Baptist University,TX,Southwest,34.187677,-101.730042,1,366300,3663,Town,NULL,1,0,0,1,0.9804,18,0.0027,0.3336,0.0045,0,0.0027,5305,0.236,0.3672,0.338899804
Eastern Oregon University,OR,Far West,45.319795,-118.092495,1,319300,3193,Town,NULL,1,0,0,NA,0.9813,19,0.0504,0.0504,0.0046,0,0.0092,7251,0.3255,0.426,0.268571429
Nyack College,NY,New England,41.081957,-73.927863,1,279000,2790,Large City / Suburb,NULL,1,0,0,1,0.9825,18,0.012,0.0329,0,0,0.006,6683,0.4216,0.5698,0.358148893
Instituto Tecnologico de Puerto Rico-Recinto de San Juan,PR,US Outlying Areas,18.411097,-66.016003,5,2241907,22419,Large City / Suburb,NULL,0,0,0,NA,0.9828,7,0,0,0,0,0.0243,2453,NULL,0.8003,NA
Yeshivas Novominsk,NY,New England,40.623293,-73.990095,1,3127100,31271,Large City / Suburb,NULL,1,0,0,NA,0.9833,24,0,0,0,0,0,4764,0.0204,0.3312,NA
New Saint Andrews College,ID,Rocky Mountains,46.731422,-117.001804,1,4150200,41502,Town,NULL,1,0,0,1,0.9839,21,0,1,0,0,0,NA,0.6364,0,NA
Naropa University,CO,Rocky Mountains,40.014235,-105.266987,1,2117500,21175,Midsize City / Suburb,NULL,1,0,0,NA,0.9845,19,0,0,0,0,0,6218,0.4167,0.4761,0.492063492
Oregon College of Art and Craft,OR,Far West,45.511121,-122.761912,1,3007300,30073,Large City / Suburb,NULL,1,0,0,NA,0.9848,30,0,0,0,0,0,5941,0.3684,0.4495,NA
Adams State University,CO,Rocky Mountains,37.473636,-105.879642,1,134500,1345,Town,NULL,1,0,0,NA,0.9865,18,0.0422,0.6017,0.0218,0,0,6206,0.2669,0.4844,0.189279732
Instituto Tecnologico de Puerto Rico-Recinto de Ponce,PR,US Outlying Areas,17.999381,-66.629804,5,2241908,22419,Midsize City / Suburb,NULL,0,0,0,NA,0.987,-2,0,0,0,0,0.1074,6363,NULL,0.7079,NA
Rabbinical Seminary of America,NY,New England,40.72308,-73.817161,1,397800,3978,Large City / Suburb,NULL,1,0,0,1,0.9873,24,0,0,0,0,0,2507,0.2688,0.1901,NA
Herzing University-Brookfield,WI,Midwest,43.027347,-88.115656,10,962104,9621,Large City / Suburb,NULL,0,0,0,NA,0.9896,26,0,0,0,0,0.0348,7245,0.375,0.6261,0.309487724
Universidad Adventista de las Antillas,PR,US Outlying Areas,18.205329,-67.112632,1,501900,5019,Midsize City / Suburb,NULL,1,0,0,1,0.9907,22,0,0,0,0,0.0272,2677,0.4893,0.885,0.383928571
Yeshivath Viznitz,NY,New England,41.114682,-74.070243,1,1302700,13027,Large City / Suburb,NULL,1,0,0,NA,0.9909,24,0,0,0,0,0,3067,0.7524,0.8662,NA
Sul Ross State University,TX,Southwest,30.363139,-103.651469,1,362500,3625,Town,NULL,1,0,0,NA,0.9911,18,0.0093,0.0372,0.0209,0,0.0209,6228,0.2469,0.5667,0.078694818
Pontifical Catholic University of Puerto Rico-Arecibo,PR,US Outlying Areas,18.446006,-66.679114,3,393601,3936,Small City / Suburb,NULL,0,0,0,1,0.9924,20,0.056,0.072,0,0,0,4009,0.3418,0.8092,0.230379747
La Roche University,PA,New England,40.568615,-80.014851,1,398700,3987,Large City / Suburb,NULL,1,0,0,1,0.9939,20,0.0249,0,0.0405,0,0.134,7188,0.5484,0.3498,0.59430605
Urbana University,OH,Midwest,40.102594,-83.760301,1,313300,3133,Town,NULL,1,0,0,NA,0.9942,20,0.0174,0,0,0,0,5001,0.2515,0.1253,NA
Wright State University-Lake Campus,OH,Midwest,40.546074,-84.509194,2,307801,3078,Rural,NULL,0,0,0,NA,0.9944,22,0.0068,0,0.0338,0,0,10070,0.438,0.2729,0.308562806
Motoring Technical Training Institute,MA,New England,41.791885,-71.324909,2,3115200,31152,Large City / Suburb,NULL,1,0,0,NA,0.9956,-2,0,0,0,0,0,NA,NULL,0.5579,NA
D'Youville College,NY,New England,42.902636,-78.890868,1,271200,2712,Large City / Suburb,NULL,1,0,0,NA,0.996,17,0.0027,0,0.0054,0,0,6973,0.5971,0.3758,0.532133676
Martin Methodist College,TN,Southeast,35.201019,-87.035661,1,350400,3504,Town,NULL,1,0,0,1,0.9961,22,0,0.0548,0,0,0,5631,0.3652,0.4678,0.294117647
New England College,NH,New England,43.176403,-71.822282,1,257900,2579,Rural,NULL,1,0,0,NA,0.9979,18,0.0472,0.0094,0,0,0.0519,6561,0.251,0.5369,0.210037175
Lewis-Clark State College,ID,Rocky Mountains,46.412199,-117.024875,1,162100,1621,Small City / Suburb,NULL,1,0,0,NA,0.9989,22,0.0029,0.274,0.0058,0,0.0281,6213,0.3987,0.3497,0.35125
Mary Baldwin University,VA,Southeast,38.153884,-79.069273,1,372300,3723,Small City / Suburb,NULL,1,0,1,1,0.9991,17,0.1408,0.1047,0.0036,0.0072,0,6933,0.4711,0.5502,0.438066465
The University of Texas at El Paso,TX,Southwest,31.77015,-106.504098,1,366100,3661,Large City / Suburb,NULL,1,0,0,NA,0.9999,15,0.0192,0,0.0139,0.0012,0.0183,9055,0.3938,0.5867,0.325448207
Charter College,WA,Far West,45.617798,-122.494766,1,2576900,25769,Midsize City / Suburb,NULL,1,0,0,NA,1,23,0,0,0,0,0.0305,4711,0.501,0.6195,0.538164251
Alliant International University-San Diego,CA,Far West,32.897056,-117.094398,6,1111700,11117,Large City / Suburb,NULL,1,0,0,NA,1,17,0.0026,0,0,0,0,8689,0.25,0.0402,NA
California Christian College,CA,Far West,36.749366,-119.711123,1,884400,8844,Large City / Suburb,NULL,1,0,0,1,1,24,0,0,0,0,0,NA,0,0.6875,NA
Lytles Redwood Empire Beauty College Inc,CA,Far West,38.508385,-122.75777,1,1324000,13240,Large City / Suburb,NULL,1,0,0,NA,1,-2,0,0,0,0,0,NA,NULL,0.4009,NA
Newschool of Architecture and Design,CA,Far West,32.71331,-117.153305,1,3043900,30439,Large City / Suburb,NULL,1,0,0,NA,1,30,0,0,0,0,0,7193,0.375,0.4679,NA
North-West College-West Covina,CA,Far West,34.072071,-117.949583,2,1170700,11707,Large City / Suburb,NULL,1,0,0,NA,1,10,0,0,0,0,0,3500,NULL,0.9146,0.778993435
Shasta Bible College and Graduate School,CA,Far West,40.566034,-122.314419,1,2359300,23593,Small City / Suburb,NULL,1,0,0,1,1,24,0,0,0,0,0,3022,0.1667,0.5714,NA
Saint John Vianney College Seminary,FL,Southeast,25.742579,-80.337411,1,807500,8075,Large City / Suburb,NULL,1,0,0,1,1,24,0,0,0,0,0,3331,0.6667,0.25,NA
Brown College of Court Reporting,GA,Southeast,33.784769,-84.389979,1,2060900,20609,Large City / Suburb,NULL,1,0,0,NA,1,13,0,0,0,0,0,3819,NULL,0.599,NA
Graham Hospital School of Nursing,IL,Midwest,40.552962,-90.038776,1,893800,8938,Town,NULL,1,0,0,NA,1,-2,0,0,0,0,0,NA,NULL,0.6471,NA
Telshe Yeshiva-Chicago,IL,Midwest,41.975536,-87.71755,1,2073200,20732,Large City / Suburb,NULL,1,0,0,1,1,24,0,0,0,0,0,3462,0.0556,0.4219,NA
Saint Elizabeth School of Nursing,IN,Midwest,40.427401,-86.88083,1,625700,6257,Small City / Suburb,NULL,1,0,0,1,1,-2,0,0,0,0,0,NA,NULL,0.3604,NA
Divine Word College,IA,Midwest,42.441721,-90.934578,1,185800,1858,Rural,NULL,1,0,0,1,1,24,0,0,0,0,0,5752,0.75,0.2281,NA
Maharishi University of Management,IA,Midwest,41.017781,-91.967306,1,1111300,11113,Town,NULL,1,0,0,NA,1,18,0,0.0521,0,0,0.0208,2983,0.697,0.571,0.416666667
St Luke's College,IA,Midwest,42.520081,-96.404724,1,729100,7291,Small City / Suburb,NULL,1,0,0,1,1,26,0,0,0,0,0,5949,0.5714,0.3869,NA
Rochester University,MI,Midwest,42.667521,-83.144959,1,228800,2288,Large City / Suburb,NULL,1,0,0,1,1,22,0,0.0391,0,0,0,5861,0.3701,0.4051,0.403571429
Sacred Heart Major Seminary,MI,Midwest,42.375248,-83.111682,1,231300,2313,Large City / Suburb,NULL,1,0,0,1,1,24,0,0,0,0,0,5344,1,0.0667,NA
Cox College,MO,Midwest,37.225116,-93.290233,1,2068200,20682,Midsize City / Suburb,NULL,1,0,0,NA,1,26,0,0,0,0,0,7024,0.6,0.3874,0.570754717
Conception Seminary College,MO,Midwest,40.24044,-94.682831,1,246700,2467,Rural,NULL,1,0,0,1,1,24,0,0,0,0,0,4233,0.2857,0.2267,NA
Lutheran School of Nursing,MO,Midwest,38.590249,-90.226539,1,666600,6666,Large City / Suburb,NULL,1,0,0,NA,1,-2,0,0,0,0,0,NA,NULL,0.4104,NA
Midwest Institute,MO,Midwest,38.544447,-90.436174,1,2121100,21211,Large City / Suburb,NULL,1,0,0,NA,1,10,0,0,0,0,0,3776,NULL,0.2302,NA
Stevens-The Institute of Business & Arts,MO,Midwest,38.632917,-90.201157,1,855200,8552,Large City / Suburb,NULL,1,0,0,NA,1,29,0,0,0,0,0,5304,0.5,0.6777,NA
Montana State University-Northern,MT,Rocky Mountains,48.54149,-109.687806,1,253300,2533,Town,NULL,1,0,0,NA,1,22,0,0.0468,0,0,0,5409,0.3464,0.4923,0.268817204
Summit Christian College,NE,Midwest,41.829274,-103.675715,1,4240800,42408,Town,NULL,1,0,0,1,1,24,0,0,0,0,0,3432,0.4615,0.4,NA
Holy Name Medical Center-Sister Claire Tynan School of Nursing,NJ,New England,40.883076,-74.010748,1,641700,6417,Large City / Suburb,NULL,1,0,0,1,1,-2,0,0,0,0,0,NA,NULL,0.472,NA
Institute of American Indian and Alaska Native Culture and Arts Development,NM,Southwest,35.586563,-106.010015,1,2146400,21464,Rural,NULL,1,0,0,NA,1,33,0,0,0,0.1143,0,6315,0.1111,0.3498,NA
Arnot Ogden Medical Center,NY,New England,42.101171,-76.828062,1,643500,6435,Small City / Suburb,NULL,1,0,0,NA,1,-2,0,0,0,0,0,NA,NULL,0.6061,NA
Central Yeshiva Tomchei Tmimim Lubavitz,NY,New England,40.669694,-73.938778,1,477600,4776,Large City / Suburb,NULL,1,0,0,NA,1,24,0,0,0,0,0,3223,0.1507,0.5727,NA
Marion S Whelan School of Nursing of Geneva General Hospital,NY,New England,42.87766,-76.988902,1,2160100,21601,Town,NULL,1,0,0,NA,1,-2,0,0,0,0,0,NA,NULL,0.7667,NA
St. Peter's Hospital College of Nursing,NY,New England,42.673486,-73.747618,1,1220300,12203,Small City / Suburb,NULL,1,0,0,NA,1,10,0,0,0,0,0,7767,NULL,0.3548,NA
Rabbinical Academy Mesivta Rabbi Chaim Berlin,NY,New England,40.618467,-73.963702,1,397600,3976,Large City / Suburb,NULL,1,0,0,NA,1,24,0,0,0,0,0,5318,0.3784,0.2157,NA
Rabbinical College Beth Shraga,NY,New England,41.114116,-74.07258,1,1094300,10943,Large City / Suburb,NULL,1,0,0,NA,1,24,0,0,0,0,0,5221,0.0667,0.3077,NA
St. Joseph's College of Nursing,NY,New England,43.055355,-76.148355,1,646700,6467,Midsize City / Suburb,NULL,1,0,0,1,1,10,0,0,0,0,0,7357,NULL,0.3259,NA
Samaritan Hospital School of Nursing,NY,New England,42.742861,-73.676151,1,924800,9248,Small City / Suburb,NULL,1,0,0,NA,1,10,0,0,0,0,0,6074,NULL,0.3681,NA
Herzing University-Akron,OH,Midwest,41.02817,-81.493109,10,962105,9621,Large City / Suburb,NULL,0,0,0,NA,1,23,0,0,0,0,0.0142,4795,0.2632,0.8154,0.309487724
Trinity Health System School of Nursing,OH,Midwest,40.376294,-80.672323,1,650700,6507,Small City / Suburb,NULL,1,0,0,1,1,-2,0,0,0,0,0,NA,NULL,0.4419,NA
Sumner College,OR,Far West,45.410394,-122.747504,1,2104900,21049,Large City / Suburb,NULL,1,0,0,NA,1,10,0,0,0,0,0,4167,NULL,0.5,NA
New Hope Christian College-Eugene,OR,Far West,44.032674,-123.15355,1,2159700,21597,Midsize City / Suburb,NULL,1,0,0,1,1,24,0,0,0,0,0,3252,0.2105,0.6629,NA
Mount Angel Seminary,OR,Far West,45.057871,-122.775405,1,320300,3203,Town,NULL,1,0,0,1,1,24,0,0,0,0,0,6685,0.6,0.1887,NA
UPMC Jameson School of Nursing,PA,New England,41.013576,-80.351833,1,820000,8200,Town,NULL,1,0,0,NA,1,-2,0,0,0,0,0,NA,NULL,0.5,NA
New Castle School of Trades,PA,New England,41.035228,-80.401417,3,778000,7780,Rural,NULL,1,0,0,NA,1,7,0,0,0,0,0,3078,NULL,0.7007,0.710037175
Western Pennsylvania Hospital School of Nursing,PA,New England,40.462132,-79.945111,1,658300,6583,Large City / Suburb,NULL,1,0,0,NA,1,-2,0,0,0,0,0,NA,NULL,0.4206,NA
Goddard College,VT,New England,44.279087,-72.438388,1,368600,3686,Rural,NULL,1,0,0,NA,1,19,0,0.6066,0,0,0,4857,0.5714,0.5979,0.659574468
Wood County School of Practical Nursing,WV,Southeast,39.21676,-81.50573,1,1174900,11749,Small City / Suburb,NULL,1,0,0,NA,1,-2,0,0,0,0,0,NA,NULL,0.717,NA
